t,success,mid,pmt,pg,sub_type,hr,bank,isFailed,failure_rate
1,1,urbanclap,NB,PAYTM,,2020-02-13 10,NB_INDUS,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-13 05,SOUTHCAROLINAF.C.U.,FALSE,0
1,0,pharmeasytech,NB,RAZORPAY,,2020-02-13 13,NB_ANDHRA,TRUE,1
1,0,drivezy,NB,GOCASHFREE,,2020-02-13 19,NB_CORP,TRUE,1
1,0,fanfight,NB,RAZORPAY,,2020-02-13 11,NB_COSMOS,TRUE,1
1,1,pharmeasytech,NB,RAZORPAY,,2020-02-13 11,NB_ANDHRA,FALSE,0
1,0,pharmeasytech,CARD,,,2020-02-13 05,Zeta,TRUE,1
1,1,drivezy,CONSUMER_FINANCE,EPAYLATER,,2020-02-13 07,EPAYLATER,FALSE,0
1,0,pharmeasytech,CARD,PAYU,,2020-02-13 04,IDFC Bank,TRUE,1
2,0,pharmeasytech,CARD,PAYU,,2020-02-13 05,Kotak Bank,TRUE,1
1,1,medlife_prod,CARD,TPSL,,2020-02-13 04,THANE JANATA SAHAKARI BANK LTD,FALSE,0
2,1,urbanclap,CARD,PAYTM,,2020-02-13 11,Saraswat Bank,TRUE,0.5
1,0,zivame,NB,PAYU,,2020-02-13 08,NB_FED,TRUE,1
1,0,pharmeasytech,CARD,PAYU,,2020-02-13 03,ING Vysya Bank,TRUE,1
1,0,fanfight,NB,RAZORPAY,,2020-02-13 07,NB_UNIB,TRUE,1
1,0,pharmeasytech,CARD,PAYU,,2020-02-13 14,FIRSTDUPAGEBANK,TRUE,1
1,0,zivame,NB,PAYU,,2020-02-13 17,NB_CUB,TRUE,1
1,1,zivame,NB,PAYU,,2020-02-13 17,NB_FED,FALSE,0
1,0,fanfight,NB,PAYTM,,2020-02-13 20,NB_VJYB,TRUE,1
1,0,drivezy,NB,GOCASHFREE,,2020-02-13 15,NB_VJYB,TRUE,1
1,0,urbanclap,NB,PAYTM,,2020-02-13 17,NB_IDFC,TRUE,1
1,1,purplle.com,NB,PAYU,,2020-02-13 17,NB_VJYB,FALSE,0
1,1,purplle.com,CARD,PAYTM,,2020-02-13 20,South Indian Bank,FALSE,0
1,1,zivame,CARD,PAYU,,2020-02-13 15,Abhyudaya Cooperative Bank,FALSE,0
1,0,drivezy,NB,GOCASHFREE,,2020-02-13 12,NB_DEUT,TRUE,1
1,1,medlife_prod,CARD,TPSL,,2020-02-13 05,City Union Bank,FALSE,0
1,1,drivezy,CARD,RAZORPAY,,2020-02-13 04,ABUDHABICOMMERCIALBANK,FALSE,0
1,1,purplle.com,CARD,PAYTM,,2020-02-13 09,DCB,FALSE,0
1,1,purplle.com,CARD,PAYTM,,2020-02-13 01,South Indian Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-13 02,South Indian Bank,FALSE,0
1,0,fanfight,NB,RAZORPAY,,2020-02-13 07,NB_ALLB,TRUE,1
1,1,medlife_prod,CARD,TPSL,,2020-02-13 11,Thanjavur Central Coop Bank,FALSE,0
1,0,urbanclap,CARD,PAYTM,,2020-02-13 10,Chase Bank,TRUE,1
1,1,urbanclap,NB,PAYTM,,2020-02-13 07,NB_KVB,FALSE,0
1,1,fanfight,CARD,GOCASHFREE,,2020-02-13 02,PURVANCHAL GRAMIN BANK,FALSE,0
1,0,countrydelight,NB,PAYU,,2020-02-13 03,NB_CITI,TRUE,1
1,1,purplle.com,CARD,PAYTM,,2020-02-13 16,Abhyudaya Cooperative Bank,FALSE,0
1,1,fanfight,CARD,GOCASHFREE,,2020-02-13 01,KASHI GOMTI SAMYUT GRAMIN BANK,FALSE,0
1,0,countrydelight,NB,PAYU,,2020-02-13 10,NB_OBC,TRUE,1
1,1,fanfight,CARD,GOCASHFREE,,2020-02-13 21,IDFC Bank,FALSE,0
1,1,zivame,CARD,PAYU,,2020-02-13 13,South Indian Bank,FALSE,0
1,0,zivame,NB,RAZORPAY,,2020-02-13 18,NB_FED,TRUE,1
1,0,zivame,NB,PAYU,,2020-02-13 16,NB_FED,TRUE,1
1,0,pharmeasytech,CARD,PAYU,,2020-02-13 16,Abhyudaya Cooperative Bank,TRUE,1
1,0,countrydelight,NB,PAYU,,2020-02-13 15,NB_SCB,TRUE,1
1,1,medlife_prod,CARD,TPSL,,2020-02-12 06,DCB,FALSE,0
1,0,purplle.com,NB,PAYU,,2020-02-12 05,NB_DENA,TRUE,1
1,1,fanfight,CARD,GOCASHFREE,,2020-02-12 13,THE HIMACHAL PRADESH STATE CO OP BANK LTD,FALSE,0
1,1,medlife_prod,NB,RAZORPAY,,2020-02-12 04,NB_FED,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-12 02,TRIPURA GRAMIN BANK,FALSE,0
1,0,fanfight,NB,RAZORPAY,,2020-02-12 06,NB_IOB,TRUE,1
1,0,fanfight,CARD,GOCASHFREE,,2020-02-12 10,PUDUVAI BHARATHIAR GRAMA BANK,TRUE,1
1,1,medlife_prod,CARD,TPSL,,2020-02-12 10,NKGSB COOP BANK LTD,FALSE,0
1,1,medlife_prod,CARD,TPSL,,2020-02-12 12,Karur Vysya Bank,FALSE,0
1,0,fanfight,NB,RAZORPAY,,2020-02-12 09,NB_SCB,TRUE,1
1,0,urbanclap,CARD,PAYTM,,2020-02-12 09,IDFC Bank,TRUE,1
1,1,fanfight,NB,RAZORPAY,,2020-02-12 10,NB_INDB,FALSE,0
1,0,pharmeasytech,CARD,PAYU,,2020-02-12 12,Capital One Bank,TRUE,1
1,1,fanfight,CARD,GOCASHFREE,,2020-02-12 07,THE BELGAUM DISTRICT CENTRAL COOP BANK LTD,FALSE,0
1,1,fanfight,NB,RAZORPAY,,2020-02-12 06,NB_SCB,FALSE,0
1,1,urbanclap,CARD,PAYTM,,2020-02-12 08,Bandhan Bank,FALSE,0
1,0,purplle.com,NB,PAYU,,2020-02-12 14,NB_CBI,TRUE,1
1,1,urbanclap,CARD,PAYTM,,2020-02-12 16,Saraswat Bank,FALSE,0
1,1,zivame,CARD,PAYU,,2020-02-14 11,THE NATIONAL COOP BANK LTD MUMBAI,FALSE,0
1,0,purplle.com,NB,PAYTM,,2020-02-14 12,NB_LVB,TRUE,1
1,1,zivame,CARD,PAYU,,2020-02-14 04,Punjab and Sind Bank,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-14 11,SARVA HARYANA GRAMIN BANK,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-14 09,FIRSTDUPAGEBANK,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-14 05,BCCARDCO..LTD.,FALSE,0
1,1,purplle.com,CARD,PAYTM,,2020-02-14 09,South Indian Bank,FALSE,0
1,1,medlife_prod,CARD,TPSL,,2020-02-14 04,South Indian Bank,FALSE,0
1,1,fanfight,NB,RAZORPAY,,2020-02-14 11,NB_INDUS,FALSE,0
1,0,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2020-02-14 05,PAYZAPP,TRUE,1
1,1,drivezy,CARD,GOCASHFREE,,2020-02-14 03,Punjab and Sind Bank,FALSE,0
1,0,countrydelight,CARD,PAYU,,2020-02-14 04,SOUTHCOUNTYBANK.N.A.,TRUE,1
1,1,pharmeasytech,NB,PAYU,,2020-02-14 10,NB_JNK,FALSE,0
1,1,urbanclap,NB,PAYTM,,2020-02-14 05,NB_OBC,FALSE,0
1,1,fanfight,CARD,RAZORPAY,,2020-02-14 06,Wells Fargo Bank,FALSE,0
1,0,fanfight,NB,RAZORPAY,,2020-02-14 12,NB_UNIB,TRUE,1
1,1,urbanclap,NB,PAYTM,,2020-02-14 04,NB_IOB,FALSE,0
1,1,countrydelight,NB,PAYU,,2020-02-14 12,NB_OBC,FALSE,0
1,0,medlife_prod,CARD,TPSL,,2020-02-14 07,THE KARNATAKA STATE COOPERATIVE APEX BANK LTD AS I,TRUE,1
1,0,zivame,CARD,HDFC,,2020-02-14 16,The Bharat Cooperative Bank,TRUE,1
1,1,urbanclap,CARD,PAYTM,,2020-02-14 17,THE KARNATAKA STATE COOPERATIVE APEX BANK LTD AS I,FALSE,0
1,1,fanfight,NB,PAYTM,,2020-02-14 13,NB_IDFC,FALSE,0
1,0,purplle.com,NB,PAYTM,,2020-02-12 08,NB_UNIB,TRUE,1
1,0,fanfight,NB,RAZORPAY,,2020-02-12 11,NB_DLS,TRUE,1
1,1,fanfight,CARD,GOCASHFREE,,2020-02-12 02,THE SABARKANTHA DIST CENTRAL COOP BANK LTD,FALSE,0
1,0,medlife_prod,NB,RAZORPAY,,2020-02-12 05,NB_IDFC,TRUE,1
1,1,fanfight,CARD,GOCASHFREE,,2020-02-12 02,BARODA UTTAR PRADESH GRAMIN BANK,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-12 06,IDFC Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-12 06,City Union Bank,FALSE,0
1,1,pharmeasytech,NB,PAYU,,2020-02-12 07,NB_VJYB,FALSE,0
1,1,fanfight,CARD,RAZORPAY,,2020-02-12 10,Mudra Bank,FALSE,0
1,1,fanfight,NB,PAYTM,,2020-02-12 02,NB_IDFC,FALSE,0
1,1,zivame,CARD,PAYU,,2020-02-12 12,Lakshmi Vilas Bank,FALSE,0
1,0,fanfight,NB,RAZORPAY,,2020-02-12 04,NB_DENA,TRUE,1
1,1,fanfight,CARD,GOCASHFREE,,2020-02-12 08,SAURASHTRA GRAMIN BANK,FALSE,0
1,0,fanfight,NB,RAZORPAY,,2020-02-12 13,NB_SBH,TRUE,1
1,1,fanfight,CARD,GOCASHFREE,,2020-02-12 01,PURVANCHAL GRAMIN BANK,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-12 17,South Indian Bank,FALSE,0
1,1,urbanclap,CARD,PAYTM,,2020-02-12 13,IDFC Bank,FALSE,0
1,1,countrydelight,CARD,PAYU,,2020-02-12 13,COMMUNITYBANK,FALSE,0
1,0,pharmeasytech,NB,PAYU,,2020-02-12 17,NB_SYNB,TRUE,1
1,1,pharmeasytech,CARD,PAYU,,2020-02-12 16,PEOPLESCOMMUNITYC.U.,FALSE,0
1,0,medlife_prod,NB,TPSL,,2020-02-12 15,NB_ICICI_BROKING,TRUE,1
1,0,purplle.com,NB,PAYU,,2020-02-14 02,NB_CORP,TRUE,1
1,1,drivezy,CARD,GOCASHFREE,,2020-02-14 02,South Indian Bank,FALSE,0
2,2,fanfight,CARD,RAZORPAY,,2020-02-14 12,Mudra Bank,FALSE,0
1,0,urbanclap,NB,PAYTM,,2020-02-14 06,NB_INDUS,TRUE,1
4,2,fanfight,NB,PAYTM,,2020-02-14 11,NB_IDFC,TRUE,0.5
1,1,zivame,CARD,PAYU,,2020-02-14 12,THE KANGRA COOP BANK LTD,FALSE,0
2,0,medlife_prod,NB,RAZORPAY,,2020-02-14 01,NB_TMB,TRUE,1
2,1,countrydelight,CARD,PAYU,,2020-02-14 08,COMMUNITYBANK,TRUE,0.5
1,0,zivame,NB,PAYU,,2020-02-14 12,NB_OBC,TRUE,1
1,1,zivame,NB,PAYU,,2020-02-14 11,NB_UCOB,FALSE,0
1,0,urbanclap,NB,PAYTM,,2020-02-14 05,NB_CBI,TRUE,1
1,1,fanfight,CARD,RAZORPAY,,2020-02-14 11,BCCARDCO..LTD.,FALSE,0
6,0,medlife_prod,NB,RAZORPAY,,2020-02-14 03,NB_CORP,TRUE,1
1,0,fanfight,NB,RAZORPAY,,2020-02-14 10,NB_BOM,TRUE,1
1,0,purplle.com,NB,PAYTM,,2020-02-14 05,NB_CORP,TRUE,1
1,0,fanfight,NB,RAZORPAY,,2020-02-14 10,NB_CBI,TRUE,1
1,1,zivame,CARD,HDFC,,2020-02-14 08,SOUTHCAROLINAF.C.U.,FALSE,0
1,0,pharmeasytech,NB,PAYU,,2020-02-14 03,NB_INDB,TRUE,1
3,0,drivezy,NB,GOCASHFREE,,2020-02-14 03,NB_ANDHRA,TRUE,1
1,0,medlife_prod,NB,RAZORPAY,,2020-02-14 06,NB_FED,TRUE,1
1,1,urbanclap,NB,PAYTM,,2020-02-14 06,NB_KARN,FALSE,0
1,0,fanfight,NB,RAZORPAY,,2020-02-14 14,NB_BOM,TRUE,1
1,1,countrydelight,NB,PAYU,,2020-02-14 16,NB_CORP,FALSE,0
1,1,zivame,CARD,HDFC,,2020-02-14 15,COMMUNITYBANK,FALSE,0
1,1,urbanclap,CARD,PAYTM,,2020-02-14 14,Mudra Bank,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-14 13,APNA SAHAKARI BANK LTD,FALSE,0
2,2,urbanclap,NB,PAYTM,,2020-02-14 18,NB_IOB,FALSE,0
1,0,zivame,NB,PAYU,,2020-02-14 16,NB_ANDHRA,TRUE,1
1,1,zivame,CARD,HDFC,,2020-02-14 14,MONEYACCESSSERVICE.INC.,FALSE,0
1,1,urbanclap,CARD,PAYTM,,2020-02-14 13,South Indian Bank,FALSE,0
2,1,fanfight,NB,RAZORPAY,,2020-02-14 15,NB_CBI,TRUE,0.5
1,1,zivame,CARD,HDFC,,2020-02-14 18,Mudra Bank,FALSE,0
3,1,urbanclap,NB,PAYTM,,2020-02-14 13,NB_IDFC,TRUE,0.666666667
4,0,fanfight,NB,RAZORPAY,,2020-02-14 11,NB_BOM,TRUE,1
5,1,zivame,CARD,HDFC,,2020-02-14 03,CITI Bank,TRUE,0.8
1,1,urbanclap,CARD,PAYTM,,2020-02-14 12,CITIZEN CREDIT COOPERATIVE BANK LTD,FALSE,0
2,2,zivame,CARD,PAYU,,2020-02-14 11,Bandhan Bank,FALSE,0
6,0,fanfight,NB,RAZORPAY,,2020-02-14 12,NB_BOBCORP,TRUE,1
1,1,fanfight,CARD,GOCASHFREE,,2020-02-14 05,Punjab and Sind Bank,FALSE,0
3,2,urbanclap,CARD,PAYTM,,2020-02-14 10,Karur Vysya Bank,TRUE,0.333333333
1,1,fanfight,CARD,GOCASHFREE,,2020-02-14 07,United Bank of India,FALSE,0
1,1,medlife_prod,NB,RAZORPAY,,2020-02-14 03,NB_SCB,FALSE,0
2,1,zivame,CARD,HDFC,,2020-02-14 11,City Union Bank,TRUE,0.5
1,1,pharmeasytech,CARD,PAYU,,2020-02-14 10,GP Parsik Bank,FALSE,0
1,0,zivame,NB,PAYU,,2020-02-14 05,NB_SARASB,TRUE,1
1,1,fanfight,CARD,RAZORPAY,,2020-02-14 09,Mudra Bank,FALSE,0
2,1,pharmeasytech,NB,RAZORPAY,,2020-02-14 06,NB_SCB,TRUE,0.5
1,1,countrydelight,CARD,PAYU,,2020-02-14 10,Saraswat Bank,FALSE,0
1,0,drivezy,NB,GOCASHFREE,,2020-02-14 09,NB_KARN,TRUE,1
1,0,fanfight,NB,RAZORPAY,,2020-02-14 12,NB_ALLB,TRUE,1
1,1,zivame,NB,RAZORPAY,,2020-02-14 19,NB_KVB,FALSE,0
1,0,fanfight,NB,RAZORPAY,,2020-02-14 13,NB_IOB,TRUE,1
8,0,fanfight,NB,RAZORPAY,,2020-02-14 15,NB_UCOB,TRUE,1
1,0,fanfight,NB,RAZORPAY,,2020-02-14 13,NB_DENA,TRUE,1
1,1,zivame,CARD,PAYU,,2020-02-14 18,ZAORAIFFEISENBANK,FALSE,0
1,0,fanfight,NB,RAZORPAY,,2020-02-14 15,NB_CORP,TRUE,1
1,1,fanfight,CARD,GOCASHFREE,,2020-02-14 19,RAJKOT NAGARIK SAHAKARI BANK LTD,FALSE,0
1,0,fanfight,CARD,GOCASHFREE,,2020-02-14 14,IDFC Bank,TRUE,1
3,3,fanfight,CARD,GOCASHFREE,,2020-02-14 13,SARVA HARYANA GRAMIN BANK,FALSE,0
2,2,fanfight,CARD,GOCASHFREE,,2020-02-14 14,Karur Vysya Bank,FALSE,0
2,0,purplle.com,NB,PAYU,,2020-02-14 17,NB_UNIB,TRUE,1
1,0,drivezy,NB,GOCASHFREE,,2020-02-14 15,NB_FED,TRUE,1
1,0,purplle.com,NB,PAYTM,,2020-02-12 07,NB_DENA,TRUE,1
1,1,urbanclap,CARD,PAYTM,,2020-02-12 10,COMMUNITYBANK,FALSE,0
1,1,countrydelight,CARD,PAYU,,2020-02-12 08,Kotak Bank,FALSE,0
1,0,urbanclap,NB,PAYTM,,2020-02-12 02,NB_CORP,TRUE,1
1,0,fanfight,NB,PAYTM,,2020-02-12 03,NB_VJYB,TRUE,1
1,0,fanfight,CARD,RAZORPAY,,2020-02-12 02,Kotak Bank,TRUE,1
6,1,fanfight,NB,RAZORPAY,,2020-02-12 08,NB_OBC,TRUE,0.833333333
1,0,purplle.com,NB,PAYTM,,2020-02-12 06,NB_PNJSB,TRUE,1
1,1,drivezy,CARD,GOCASHFREE,,2020-02-12 11,South Indian Bank,FALSE,0
1,1,countrydelight,CARD,PAYU,,2020-02-12 10,Punjab and Sind Bank,FALSE,0
1,1,medlife_prod,CARD,TPSL,,2020-02-12 08,OPERATINGENGINEERSLOCAL#3F.C.U.,FALSE,0
2,0,fanfight,NB,RAZORPAY,,2020-02-12 13,NB_INDUS,TRUE,1
3,2,pharmeasytech,WALLET,AIRTELMONEY,REDIRECT_WALLET_DEBIT,2020-02-12 12,AIRTELMONEY,TRUE,0.333333333
5,0,medlife_prod,CARD,TPSL,,2020-02-12 09,JACKHENRYANDASSOCIATES,TRUE,1
1,1,pharmeasytech,NB,PAYU,,2020-02-12 07,NB_FED,FALSE,0
1,1,countrydelight,CARD,PAYU,,2020-02-12 05,Saraswat Bank,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-12 04,South Indian Bank,FALSE,0
6,1,medlife_prod,NB,RAZORPAY,,2020-02-12 06,NB_CORP,TRUE,0.833333333
1,1,urbanclap,CARD,PAYTM,,2020-02-12 12,IDFC Bank,FALSE,0
1,1,medlife_prod,CARD,TPSL,,2020-02-12 16,South Indian Bank,FALSE,0
1,1,countrydelight,CARD,PAYU,,2020-02-12 09,Punjab and Sind Bank,FALSE,0
1,1,purplle.com,NB,PAYTM,,2020-02-12 10,NB_CUB,FALSE,0
2,0,fanfight,NB,RAZORPAY,,2020-02-12 06,NB_ALLB,TRUE,1
4,0,urbanclap,NB,PAYTM,,2020-02-12 09,NB_CUB,TRUE,1
2,0,countrydelight,NB,PAYU,,2020-02-12 03,NB_AIRTEL,TRUE,1
2,1,purplle.com,CARD,PAYTM,,2020-02-12 09,PRAGATI KRISHNA GRAMIN BANK,TRUE,0.5
1,1,zivame,NB,PAYU,,2020-02-12 19,NB_IOB,FALSE,0
2,0,drivezy,CONSUMER_FINANCE,EPAYLATER,,2020-02-12 15,EPAYLATER,TRUE,1
1,1,fanfight,CARD,GOCASHFREE,,2020-02-12 18,PURVANCHAL GRAMIN BANK,FALSE,0
1,0,drivezy,NB,GOCASHFREE,,2020-02-12 17,NB_DLS,TRUE,1
4,0,fanfight,NB,RAZORPAY,,2020-02-12 15,NB_UCOB,TRUE,1
1,1,zivame,NB,PAYU,,2020-02-12 14,NB_IOB,FALSE,0
2,0,zivame,NB,PAYU,,2020-02-12 18,NB_CITI,TRUE,1
2,0,drivezy,NB,GOCASHFREE,,2020-02-12 16,NB_KARN,TRUE,1
3,0,urbanclap,CARD,PAYTM,,2020-02-12 14,ING Vysya Bank,TRUE,1
3,0,zivame,CARD,HDFC,,2020-02-12 18,Kotak Bank,TRUE,1
2,1,fanfight,CARD,GOCASHFREE,,2020-02-12 14,IDFC Bank,TRUE,0.5
6,0,fanfight,NB,RAZORPAY,,2020-02-12 15,NB_BOBCORP,TRUE,1
1,1,urbanclap,NB,PAYTM,,2020-02-12 13,NB_INDUS,FALSE,0
2,2,medlife_prod,NB,RAZORPAY,,2020-02-14 03,NB_UCOB,FALSE,0
2,2,pharmeasytech,CARD,PAYU,,2020-02-14 06,IDFC Bank,FALSE,0
5,3,pharmeasytech,WALLET,AIRTELMONEY,REDIRECT_WALLET_DEBIT,2020-02-14 07,AIRTELMONEY,TRUE,0.4
1,1,urbanclap,CARD,PAYTM,,2020-02-14 08,DCB,FALSE,0
1,0,fanfight,NB,RAZORPAY,,2020-02-14 07,NB_CBI,TRUE,1
1,0,countrydelight,NB,PAYU,,2020-02-14 11,NB_ALLB,TRUE,1
2,1,medlife_prod,NB,RAZORPAY,,2020-02-14 09,NB_ANDHRA,TRUE,0.5
2,0,fanfight,CARD,GOCASHFREE,,2020-02-14 08,RAJASTHAN MARUDHARA GRAMIN BANK,TRUE,1
3,0,fanfight,CARD,GOCASHFREE,,2020-02-14 08,PURVANCHAL GRAMIN BANK,TRUE,1
1,1,countrydelight,CARD,PAYU,,2020-02-14 08,MONEYACCESSSERVICE.INC.,FALSE,0
4,2,pharmeasytech,WALLET,AIRTELMONEY,REDIRECT_WALLET_DEBIT,2020-02-14 05,AIRTELMONEY,TRUE,0.5
1,0,purplle.com,CARD,PAYTM,,2020-02-14 12,Punjab and Sind Bank,TRUE,1
1,0,zivame,NB,PAYU,,2020-02-14 02,NB_UCOB,TRUE,1
2,1,purplle.com,CARD,PAYTM,,2020-02-14 07,THE WEST BENGAL STATE COOP BANK LTD,TRUE,0.5
1,0,pharmeasytech,NB,PAYU,,2020-02-14 07,NB_CORP,TRUE,1
3,1,fanfight,NB,RAZORPAY,,2020-02-14 14,NB_ALLB,TRUE,0.666666667
1,1,countrydelight,CARD,PAYU,,2020-02-14 03,NKGSB COOP BANK LTD,FALSE,0
4,0,fanfight,NB,RAZORPAY,,2020-02-14 03,NB_ANDHRA,TRUE,1
1,1,purplle.com,NB,PAYTM,,2020-02-14 12,NB_SCB,FALSE,0
1,1,urbanclap,NB,PAYTM,,2020-02-14 12,NB_IDFC,FALSE,0
2,1,pharmeasytech,WALLET,AIRTELMONEY,REDIRECT_WALLET_DEBIT,2020-02-14 20,AIRTELMONEY,TRUE,0.5
1,0,zivame,NB,PAYU,,2020-02-14 16,NB_VJYB,TRUE,1
5,1,urbanclap,NB,PAYTM,,2020-02-14 17,NB_IOB,TRUE,0.8
1,1,zivame,CARD,HDFC,,2020-02-14 17,Karur Vysya Bank,FALSE,0
1,1,urbanclap,NB,PAYTM,,2020-02-14 15,NB_KARN,FALSE,0
1,0,fanfight,NB,PAYTM,,2020-02-14 15,NB_KARN,TRUE,1
1,1,pharmeasytech,CARD,PAYU,,2020-02-14 16,Mudra Bank,FALSE,0
1,0,pharmeasytech,NB,PAYU,,2020-02-14 15,NB_PNBCORP,TRUE,1
4,0,fanfight,CARD,GOCASHFREE,,2020-02-14 14,UTKAL GRAMEEN BANK,TRUE,1
3,0,fanfight,NB,RAZORPAY,,2020-02-14 13,NB_INDB,TRUE,1
1,0,zivame,NB,PAYU,,2020-02-14 16,NB_FED,TRUE,1
1,1,pharmeasytech,CARD,PAYU,,2020-02-14 13,Saraswat Bank,FALSE,0
1,0,urbanclap,CARD,PAYTM,,2020-02-14 19,ADCB,TRUE,1
1,0,medlife_prod,NB,RAZORPAY,,2020-02-14 12,NB_SCB,TRUE,1
1,0,urbanclap,NB,,,2020-02-14 09,undefined,TRUE,1
1,0,purplle.com,NB,PAYU,,2020-02-14 09,NB_VJYB,TRUE,1
1,1,medlife_prod,NB,RAZORPAY,,2020-02-14 05,NB_FED,FALSE,0
1,0,fanfight,NB,RAZORPAY,,2020-02-14 02,NB_SYNB,TRUE,1
2,1,pharmeasytech,CARD,PAYU,,2020-02-14 12,IDFC Bank,TRUE,0.5
4,2,urbanclap,CARD,PAYTM,,2020-02-14 11,Karur Vysya Bank,TRUE,0.5
1,1,pharmeasytech,CARD,PAYU,,2020-02-14 06,Mudra Bank,FALSE,0
3,0,urbanclap,CARD,PAYTM,,2020-02-14 11,Capital One Bank,TRUE,1
3,0,urbanclap,NB,PAYTM,,2020-02-14 08,NB_ALLB,TRUE,1
3,0,fanfight,NB,RAZORPAY,,2020-02-14 13,NB_SYNB,TRUE,1
1,0,pharmeasytech,CARD,PAYU,,2020-02-14 12,Karur Vysya Bank,TRUE,1
1,1,zivame,CARD,HDFC,,2020-02-14 04,Mudra Bank,FALSE,0
1,1,zivame,NB,RAZORPAY,,2020-02-14 05,NB_IOB,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-14 07,DCB,FALSE,0
3,2,medlife_prod,CARD,TPSL,,2020-02-14 09,South Indian Bank,TRUE,0.333333333
2,2,fanfight,CARD,GOCASHFREE,,2020-02-14 04,Bandhan Bank,FALSE,0
2,2,fanfight,NB,PAYTM,,2020-02-14 05,NB_IDFC,FALSE,0
1,1,medlife_prod,CARD,TPSL,,2020-02-14 02,Bandhan Bank,FALSE,0
1,0,fanfight,CARD,RAZORPAY,,2020-02-14 07,Mudra Bank,TRUE,1
2,2,pharmeasytech,CARD,PAYU,,2020-02-14 02,DCB,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-14 09,South Indian Bank,FALSE,0
2,2,countrydelight,CARD,PAYU,,2020-02-14 13,IDFC Bank,FALSE,0
1,1,fanfight,CARD,RAZORPAY,,2020-02-14 11,Wells Fargo Bank,FALSE,0
1,0,purplle.com,NB,PAYTM,,2020-02-14 18,NB_INDB,TRUE,1
1,1,drivezy,NB,GOCASHFREE,,2020-02-14 07,NB_FED,FALSE,0
2,1,fanfight,CARD,RAZORPAY,,2020-02-14 15,IDFC Bank,TRUE,0.5
1,1,zivame,CARD,HDFC,,2020-02-14 17,COMMUNITYBANK,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-14 07,IDFC Bank,FALSE,0
3,0,drivezy,CONSUMER_FINANCE,EPAYLATER,,2020-02-14 06,EPAYLATER,TRUE,1
1,0,zivame,NB,PAYU,,2020-02-14 07,NB_UCOB,TRUE,1
1,1,pharmeasytech,NB,RAZORPAY,,2020-02-14 06,NB_DEUT,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-14 11,Wells Fargo Bank,FALSE,0
1,0,pharmeasytech,CARD,PAYU,,2020-02-14 10,Airtel Payments Bank,TRUE,1
1,0,pharmeasytech,NB,PAYU,,2020-02-14 04,NB_CORP,TRUE,1
1,1,pharmeasytech,CARD,PAYU,,2020-02-14 09,Thanjavur Central Coop Bank,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-14 11,PEOPLESCOMMUNITYC.U.,FALSE,0
1,0,urbanclap,NB,PAYTM,,2020-02-14 04,NB_UCOB,TRUE,1
2,0,fanfight,NB,PAYTM,,2020-02-14 07,NB_SARASB,TRUE,1
1,1,pharmeasytech,NB,PAYU,,2020-02-14 01,NB_INDB,FALSE,0
1,0,fanfight,CARD,RAZORPAY,,2020-02-14 10,Airtel Payments Bank,TRUE,1
1,0,urbanclap,NB,PAYTM,,2020-02-14 09,NB_SOIB,TRUE,1
2,0,urbanclap,NB,PAYTM,,2020-02-14 06,NB_DEUT,TRUE,1
2,1,fanfight,NB,RAZORPAY,,2020-02-14 10,NB_ALLB,TRUE,0.5
1,0,drivezy,NB,GOCASHFREE,,2020-02-14 01,NB_ANDHRA,TRUE,1
1,1,fanfight,CARD,RAZORPAY,,2020-02-14 14,The Shamrao Vithal Cooperative Bank,FALSE,0
2,0,fanfight,NB,RAZORPAY,,2020-02-14 14,NB_UCOB,TRUE,1
1,1,urbanclap,CARD,PAYTM,,2020-02-14 15,The Shamrao Vithal Cooperative Bank,FALSE,0
2,1,drivezy,NB,GOCASHFREE,,2020-02-14 16,NB_FED,TRUE,0.5
1,1,fanfight,NB,RAZORPAY,,2020-02-14 13,NB_ANDHRA,FALSE,0
1,1,drivezy,NB,GOCASHFREE,,2020-02-13 08,NB_INDUS,FALSE,0
5,1,drivezy,CARD,GOCASHFREE,,2020-02-13 12,Kotak Bank,TRUE,0.8
1,1,medlife_prod,CARD,TPSL,,2020-02-13 05,Karur Vysya Bank,FALSE,0
